district,data type,year,gender,age group,number
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2018,weiblich,65_69,824.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2018,weiblich,70_74,774.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2018,weiblich,75_79,586.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2018,weiblich,80_84,467.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2018,weiblich,85_89,288.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2018,weiblich,90_94,131.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2018,weiblich,95+,25.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,00_04,822.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,05_09,804.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,10_14,885.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,15_19,913.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,20_24,827.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,25_29,805.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,30_34,898.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,35_39,999.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,40_44,955.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,45_49,1126.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,50_54,1416.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,55_59,1386.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,60_64,1089.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,65_69,855.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,70_74,759.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,75_79,643.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,80_84,338.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,85_89,187.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,90_94,59.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,maennlich,95+,11.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,00_04,722.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,05_09,837.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,10_14,830.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,15_19,805.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,20_24,775.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,25_29,739.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,30_34,870.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,35_39,1012.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,40_44,1012.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,45_49,1172.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,50_54,1383.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,55_59,1308.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,60_64,1073.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,65_69,837.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,70_74,799.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,75_79,607.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,80_84,460.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,85_89,305.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,90_94,137.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2019,weiblich,95+,23.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,00_04,797.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,05_09,872.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,10_14,874.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,15_19,918.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,20_24,815.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,25_29,801.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,30_34,949.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,35_39,1014.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,40_44,1003.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,45_49,1106.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,50_54,1385.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,55_59,1445.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,60_64,1151.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,65_69,850.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,70_74,758.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,75_79,672.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,80_84,362.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,85_89,189.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,90_94,52.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,maennlich,95+,17.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,00_04,741.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,05_09,857.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,10_14,856.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,15_19,786.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,20_24,751.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,25_29,764.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,30_34,908.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,35_39,1011.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,40_44,1061.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,45_49,1128.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,50_54,1365.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,55_59,1355.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,60_64,1097.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,65_69,884.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,70_74,778.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,75_79,629.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,80_84,480.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,85_89,306.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,90_94,141.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2020,weiblich,95+,24.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,00_04,778.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,05_09,885.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,10_14,871.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,15_19,888.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,20_24,842.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,25_29,763.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,30_34,926.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,35_39,1037.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,40_44,1013.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,45_49,1113.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,50_54,1295.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,55_59,1460.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,60_64,1232.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,65_69,859.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,70_74,779.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,75_79,649.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,80_84,411.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,85_89,194.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,90_94,69.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,maennlich,95+,13.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,00_04,761.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,05_09,862.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,10_14,844.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,15_19,818.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,20_24,713.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,25_29,725.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,30_34,932.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,35_39,1031.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,40_44,1053.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,45_49,1092.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,50_54,1356.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,55_59,1355.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,60_64,1152.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,65_69,920.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,70_74,786.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,75_79,652.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,80_84,478.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,85_89,342.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,90_94,133.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2021,weiblich,95+,35.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,00_04,745.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,05_09,893.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,10_14,871.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,15_19,908.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,20_24,834.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,25_29,739.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,30_34,915.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,35_39,1038.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,40_44,1032.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,45_49,1075.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,50_54,1252.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,55_59,1464.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,60_64,1254.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,65_69,907.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,70_74,771.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,75_79,665.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,80_84,459.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,85_89,195.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,90_94,77.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,maennlich,95+,13.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,00_04,745.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,05_09,845.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,10_14,863.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,15_19,807.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,20_24,713.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,25_29,694.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,30_34,913.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,35_39,1042.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,40_44,1083.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,45_49,1077.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,50_54,1300.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,55_59,1388.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,60_64,1174.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,65_69,951.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,70_74,768.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,75_79,719.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,80_84,481.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,85_89,350.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,90_94,135.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2022,weiblich,95+,40.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,00_04,737.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,05_09,899.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,10_14,890.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,15_19,910.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,20_24,856.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,25_29,719.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,30_34,925.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,35_39,1032.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,40_44,1141.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,45_49,1042.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,50_54,1182.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,55_59,1452.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,60_64,1296.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,65_69,961.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,70_74,782.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,75_79,657.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,80_84,487.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,85_89,206.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,90_94,76.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,maennlich,95+,12.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,00_04,739.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,05_09,835.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,10_14,907.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,15_19,834.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,20_24,728.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,25_29,692.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,30_34,951.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,35_39,1073.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,40_44,1091.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,45_49,1094.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,50_54,1265.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,55_59,1416.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,60_64,1214.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,65_69,1010.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,70_74,773.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,75_79,731.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,80_84,514.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,85_89,357.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,90_94,152.0
Andelfingen,Effektiv_Kantonale_Bevoelkerungserhebung,2023,weiblich,95+,33.0
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,00_04,727.968
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,05_09,926.646
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,10_14,874.306
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,15_19,905.89
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,20_24,861.407
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,25_29,756.043
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,30_34,891.846
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,35_39,1101.674
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,40_44,1156.388
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,45_49,1039.147
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,50_54,1166.758
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,55_59,1397.918
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,60_64,1324.141
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,65_69,1011.939
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,70_74,788.602
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,75_79,658.496
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,80_84,500.88
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,85_89,222.471
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,90_94,78.228
Andelfingen,Prognose_Trend_ZH_2024,2024,maennlich,95+,12.29
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,00_04,744.712
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,05_09,808.662
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,10_14,898.38
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,15_19,857.622
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,20_24,742.305
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,25_29,693.791
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,30_34,928.085
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,35_39,1084.98
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,40_44,1140.533
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,45_49,1080.146
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,50_54,1209.319
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,55_59,1393.716
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,60_64,1282.161
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,65_69,1024.086
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,70_74,780.47
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,75_79,745.666
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,80_84,539.707
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,85_89,345.66
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,90_94,167.206
Andelfingen,Prognose_Trend_ZH_2024,2024,weiblich,95+,33.949
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,00_04,735.877
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,05_09,898.76
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,10_14,907.716
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,15_19,899.978
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,20_24,868.215
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,25_29,781.679
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,30_34,894.748
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,35_39,1122.529
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,40_44,1152.838
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,45_49,1068.41
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,50_54,1136.622
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,55_59,1359.649
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,60_64,1358.322
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,65_69,1050.243
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,70_74,781.701
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,75_79,666.61
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,80_84,522.439
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,85_89,248.069
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,90_94,79.801
Andelfingen,Prognose_Trend_ZH_2024,2025,maennlich,95+,11.914
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,00_04,747.659
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,05_09,790.303
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,10_14,915.984
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,15_19,872.077
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,20_24,731.192
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,25_29,702.398
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,30_34,932.882
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,35_39,1113.89
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,40_44,1135.593
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,45_49,1103.452
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,50_54,1167.271
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,55_59,1360.185
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,60_64,1322.621
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,65_69,1037.372
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,70_74,820.387
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,75_79,734.177
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,80_84,544.368
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,85_89,363.569
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,90_94,176.754
Andelfingen,Prognose_Trend_ZH_2024,2025,weiblich,95+,35.654
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,00_04,750.141
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,05_09,880.698
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,10_14,923.248
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,15_19,907.168
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,20_24,861.986
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,25_29,796.653
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,30_34,896.267
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,35_39,1133.726
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,40_44,1147.39
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,45_49,1101.898
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,50_54,1157.62
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,55_59,1287.558
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,60_64,1358.407
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,65_69,1112.875
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,70_74,790.833
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,75_79,684.805
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,80_84,509.572
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,85_89,282.771
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,90_94,86.422
Andelfingen,Prognose_Trend_ZH_2024,2026,maennlich,95+,17.376
Andelfingen,Prognose_Trend_ZH_2024,2026,weiblich,00_04,720.467
